,eps,n_samples,silhouette_score
0,56,25,-0.14053226366331664
0,57,26,-0.14053226366331664
0,54,25,-0.14053226366331664
0,56,26,-0.14053226366331664
0,55,26,-0.14053226366331664
0,53,25,-0.14053226366331664
0,52,25,-0.14053226366331664
0,55,25,-0.14053226366331664
0,58,26,-0.14053226366331664
0,79,16,-0.14135672116763465
0,62,26,-0.14141959060293835
0,55,22,-0.14144291751034194
0,56,22,-0.14144291751034194
0,64,13,-0.14161903113975768
0,63,31,-0.14162826872532172
0,64,32,-0.14162826872532172
0,61,28,-0.14162826872532172
0,69,39,-0.14162826872532172
0,76,44,-0.14162826872532172
0,63,28,-0.14162826872532172
0,72,42,-0.14162826872532172
0,72,41,-0.14162826872532172
0,61,27,-0.14162826872532172
0,64,33,-0.14162826872532172
0,64,31,-0.14162826872532172
0,64,30,-0.14162826872532172
0,60,27,-0.14162826872532172
0,62,28,-0.14162826872532172
0,64,29,-0.14162826872532172
0,62,29,-0.14162826872532172
0,64,28,-0.14162826872532172
0,63,29,-0.14162826872532172
0,63,32,-0.14162826872532172
0,63,30,-0.14162826872532172
0,65,31,-0.14162826872532172
0,73,42,-0.14162826872532172
0,65,33,-0.14162826872532172
0,65,29,-0.14162826872532172
0,67,37,-0.14162826872532172
0,67,38,-0.14162826872532172
0,59,27,-0.14162826872532172
0,65,30,-0.14162826872532172
0,65,32,-0.14162826872532172
0,74,43,-0.14162826872532172
0,68,39,-0.14162826872532172
0,65,35,-0.14162826872532172
0,65,34,-0.14162826872532172
0,70,40,-0.14188912074839788
0,71,40,-0.14188912074839788
0,36,8,-0.14194614580734186
0,51,25,-0.14214478454186535
0,93,18,-0.14220868697124597
0,70,14,-0.14272016567266302
0,64,35,-0.14301072508337542
0,65,37,-0.14301072508337542
0,64,34,-0.14301072508337542
0,66,38,-0.14301072508337542
0,64,36,-0.14301072508337542
0,65,36,-0.14301072508337542
0,66,37,-0.14301072508337542
0,64,37,-0.14301072508337542
0,42,9,-0.1430717515882578
0,24,11,-0.14313813452692725
0,75,15,-0.14317710725532048
0,69,42,-0.14325790109038697
0,69,41,-0.14325790109038697
0,57,27,-0.14325790109038697
0,67,39,-0.14325790109038697
0,69,43,-0.14325790109038697
0,58,27,-0.14325790109038697
0,69,40,-0.14325790109038697
0,72,43,-0.14325790109038697
0,70,41,-0.14325790109038697
0,70,42,-0.14325790109038697
0,70,43,-0.14325790109038697
0,71,43,-0.14325790109038697
0,71,42,-0.14325790109038697
0,71,41,-0.14325790109038697
0,68,41,-0.14325790109038697
0,68,42,-0.14325790109038697
0,68,43,-0.14325790109038697
0,68,40,-0.14325790109038697
0,73,43,-0.14325790109038697
0,58,25,-0.143394518490129
0,60,25,-0.143394518490129
0,59,25,-0.143394518490129
0,50,18,-0.143394518490129
0,61,25,-0.143394518490129
0,50,25,-0.14350071363808053
0,48,24,-0.14377208934095592
0,47,24,-0.14377208934095592
0,46,24,-0.14377208934095592
0,57,24,-0.14395344522748973
0,56,24,-0.14395344522748973
0,56,23,-0.14395344522748973
0,40,15,-0.14397575421843656
0,54,21,-0.1442253317592581
0,62,32,-0.14439725782770452
0,62,31,-0.14439725782770452
0,62,30,-0.14439725782770452
0,63,35,-0.14439725782770452
0,63,33,-0.14439725782770452
0,63,34,-0.14439725782770452
0,62,35,-0.14439725782770452
0,63,36,-0.14439725782770452
0,62,33,-0.14439725782770452
0,62,34,-0.14439725782770452
0,68,14,-0.14459207931359536
0,64,38,-0.14464036900353325
0,65,39,-0.14464036900353325
0,65,38,-0.14464036900353325
0,66,39,-0.14464036900353325
0,64,39,-0.14464036900353325
0,67,40,-0.144879598711189
0,67,41,-0.144879598711189
0,67,42,-0.144879598711189
0,49,18,-0.1449183622990223
0,47,18,-0.1449183622990223
0,48,18,-0.1449183622990223
0,38,15,-0.14493936062616342
0,39,15,-0.14493936062616342
0,48,25,-0.14512742578691842
0,49,25,-0.14512742578691842
0,63,13,-0.1451684568560689
0,55,23,-0.145226816787981
0,60,29,-0.14577491069177623
0,61,29,-0.14577491069177623
0,60,28,-0.14577491069177623
0,74,15,-0.14583400663203785
0,63,38,-0.1460269834912823
0,63,37,-0.1460269834912823
0,45,24,-0.14649509119942222
0,44,24,-0.14649509119942222
0,54,22,-0.1467688087786032
0,52,20,-0.14729795808040072
0,51,19,-0.14729795808040072
0,60,30,-0.1474045289317248
0,60,31,-0.1474045289317248
0,59,31,-0.1474045289317248
0,60,32,-0.1474045289317248
0,60,33,-0.1474045289317248
0,60,34,-0.1474045289317248
0,59,33,-0.1474045289317248
0,59,32,-0.1474045289317248
0,58,28,-0.1474045289317248
0,61,34,-0.1474045289317248
0,58,33,-0.1474045289317248
0,61,32,-0.1474045289317248
0,59,30,-0.1474045289317248
0,58,30,-0.1474045289317248
0,61,33,-0.1474045289317248
0,61,31,-0.1474045289317248
0,58,32,-0.1474045289317248
0,58,31,-0.1474045289317248
0,61,30,-0.1474045289317248
0,58,29,-0.1474045289317248
0,59,28,-0.1474045289317248
0,59,29,-0.1474045289317248
0,62,37,-0.14763686628034078
0,62,36,-0.14763686628034078
0,64,40,-0.1478769370173444
0,65,40,-0.1478769370173444
0,66,40,-0.1478769370173444
0,69,14,-0.14852289398446955
0,50,19,-0.14857528647577256
0,62,13,-0.14858276210883883
0,56,32,-0.14880085710012875
0,57,29,-0.14880085710012875
0,57,33,-0.14880085710012875
0,57,28,-0.14880085710012875
0,57,32,-0.14880085710012875
0,56,31,-0.14880085710012875
0,56,30,-0.14880085710012875
0,56,29,-0.14880085710012875
0,57,31,-0.14880085710012875
0,56,28,-0.14880085710012875
0,57,30,-0.14880085710012875
0,55,27,-0.14880085710012875
0,55,28,-0.14880085710012875
0,55,29,-0.14880085710012875
0,55,30,-0.14880085710012875
0,55,31,-0.14880085710012875
0,56,27,-0.14880085710012875
0,51,20,-0.14883984141063356
0,51,21,-0.14883984141063356
0,52,21,-0.14883984141063356
0,53,21,-0.14883984141063356
0,61,37,-0.14901372951502911
0,61,35,-0.14901372951502911
0,61,36,-0.14901372951502911
0,63,39,-0.14926305005151785
0,62,39,-0.14926305005151785
0,62,38,-0.14926305005151785
0,50,20,-0.15012320332102727
0,52,27,-0.15017933944903297
0,53,28,-0.15017933944903297
0,54,28,-0.15017933944903297
0,52,26,-0.15017933944903297
0,53,27,-0.15017933944903297
0,53,26,-0.15017933944903297
0,54,30,-0.15017933944903297
0,54,27,-0.15017933944903297
0,54,26,-0.15017933944903297
0,54,29,-0.15017933944903297
0,99,19,-0.15030839074367913
0,59,35,-0.15063964591459264
0,59,34,-0.15063964591459264
0,60,35,-0.15063964591459264
0,58,34,-0.15063964591459264
0,48,19,-0.1514237671589706
0,47,19,-0.1514237671589706
0,49,19,-0.1514237671589706
0,51,26,-0.15178745105726782
0,34,17,-0.15247032123020013
0,36,17,-0.15247032123020013
0,35,18,-0.15247032123020013
0,35,17,-0.15247032123020013
0,35,16,-0.15247032123020013
0,35,19,-0.15247032123020013
0,34,19,-0.15247032123020013
0,34,16,-0.15247032123020013
0,33,18,-0.15247032123020013
0,36,16,-0.15247032123020013
0,33,15,-0.15247032123020013
0,36,18,-0.15247032123020013
0,36,19,-0.15247032123020013
0,36,20,-0.15247032123020013
0,33,16,-0.15247032123020013
0,33,17,-0.15247032123020013
0,34,18,-0.15247032123020013
0,34,15,-0.15247032123020013
0,33,19,-0.15247032123020013
0,42,16,-0.15250633866295554
0,45,18,-0.1527384784373659
0,46,18,-0.1527384784373659
0,32,13,-0.1527496808574325
0,33,13,-0.1527496808574325
0,56,33,-0.15295346177134853
0,37,16,-0.15299262898920513
0,38,20,-0.15299262898920513
0,38,18,-0.15299262898920513
0,38,17,-0.15299262898920513
0,38,21,-0.15299262898920513
0,38,22,-0.15299262898920513
0,37,22,-0.15299262898920513
0,39,18,-0.15299262898920513
0,39,19,-0.15299262898920513
0,37,21,-0.15299262898920513
0,39,20,-0.15299262898920513
0,39,21,-0.15299262898920513
0,39,22,-0.15299262898920513
0,37,20,-0.15299262898920513
0,37,19,-0.15299262898920513
0,40,21,-0.15299262898920513
0,40,22,-0.15299262898920513
0,37,18,-0.15299262898920513
0,37,17,-0.15299262898920513
0,41,22,-0.15299262898920513
0,42,22,-0.15299262898920513
0,42,23,-0.15299262898920513
0,38,19,-0.15299262898920513
0,31,7,-0.1530166222495638
0,30,15,-0.15320069850033674
0,31,15,-0.15320069850033674
0,29,14,-0.15320069850033674
0,31,16,-0.15320069850033674
0,36,21,-0.153302845146069
0,35,21,-0.153302845146069
0,35,20,-0.153302845146069
0,34,20,-0.153302845146069
0,32,17,-0.15342177412705507
0,32,16,-0.15342177412705507
0,32,15,-0.15342177412705507
0,87,17,-0.15349610293035804
0,88,17,-0.15354729646231338
0,31,13,-0.15361648103185252
0,59,36,-0.15388574774863403
0,60,36,-0.15388574774863403
0,31,17,-0.1541909258796214
0,29,15,-0.1541909258796214
0,29,16,-0.1541909258796214
0,30,16,-0.1541909258796214
0,33,21,-0.15427224136781062
0,33,20,-0.15427224136781062
0,34,21,-0.15427224136781062
0,55,32,-0.15433535841304505
0,54,32,-0.15433535841304505
0,54,31,-0.15433535841304505
0,55,33,-0.15433535841304505
0,32,19,-0.15445155543711037
0,32,18,-0.15445155543711037
0,30,13,-0.15469332542432776
0,37,15,-0.154865721025076
0,30,17,-0.1548834417975659
0,27,14,-0.1548834417975659
0,31,18,-0.1548834417975659
0,29,17,-0.1548834417975659
0,28,14,-0.1548834417975659
0,30,18,-0.1548834417975659
0,28,16,-0.1548834417975659
0,28,15,-0.1548834417975659
0,41,9,-0.15502483441002568
0,59,12,-0.15528937365650716
0,32,20,-0.15531796790299493
0,58,35,-0.15550624482084846
0,53,29,-0.15570427233646522
0,29,13,-0.1557586465152318
0,29,12,-0.1557586465152318
0,31,19,-0.15580245056732112
0,31,20,-0.15580245056732112
0,29,18,-0.15580245056732112
0,26,15,-0.156070875515043
0,26,14,-0.156070875515043
0,27,15,-0.156070875515043
0,26,16,-0.156070875515043
0,28,17,-0.156070875515043
0,27,17,-0.156070875515043
0,25,14,-0.156070875515043
0,27,16,-0.156070875515043
0,57,34,-0.15618582256477365
0,56,34,-0.15618582256477365
0,27,18,-0.1570032221153992
0,25,15,-0.1570032221153992
0,28,18,-0.1570032221153992
0,26,17,-0.1570032221153992
0,26,18,-0.1570032221153992
0,25,16,-0.1570032221153992
0,25,17,-0.1570032221153992
0,29,19,-0.15700715128399065
0,30,19,-0.15700715128399065
0,30,20,-0.15700715128399065
0,42,17,-0.15723382090319926
0,43,17,-0.15723382090319926
0,44,17,-0.15723382090319926
0,41,17,-0.15723382090319926
0,41,16,-0.15723382090319926
0,72,15,-0.15727116639287733
0,73,15,-0.15727116639287733
0,54,33,-0.1575665529237559
0,61,13,-0.15769249491904141
0,92,18,-0.15771130126092872
0,29,20,-0.15780106060431406
0,67,14,-0.15804349019154498
0,54,11,-0.1580616827394493
0,23,14,-0.1581595861150717
0,24,14,-0.1581595861150717
0,27,19,-0.15821877656896524
0,28,19,-0.15821877656896524
0,52,28,-0.15845312208259232
0,53,31,-0.15845312208259232
0,53,30,-0.15845312208259232
0,53,32,-0.15845312208259232
0,52,29,-0.15845312208259232
0,52,30,-0.15845312208259232
0,52,31,-0.15845312208259232
0,52,32,-0.15845312208259232
0,40,16,-0.15848439643386408
0,50,27,-0.15868512665766563
0,51,27,-0.15868512665766563
0,50,26,-0.15868512665766563
0,24,15,-0.1593887789382408
0,4,4,-0.1594453633514998
0,4,5,-0.1594453633514998
0,23,11,-0.15954861640409437
0,43,23,-0.15975309171863797
0,51,28,-0.16005524993950002
0,51,29,-0.16005524993950002
0,50,31,-0.16005524993950002
0,50,30,-0.16005524993950002
0,50,29,-0.16005524993950002
0,51,31,-0.16005524993950002
0,50,28,-0.16005524993950002
0,51,30,-0.16005524993950002
0,12,2,-0.16009932663291213
0,49,26,-0.16030914402349028
0,3,4,-0.16089724346879405
0,2,3,-0.16089724346879405
0,1,3,-0.16089724346879405
0,2,4,-0.16089724346879405
0,36,15,-0.1610483994713811
0,35,15,-0.1610483994713811
0,22,14,-0.16111625228281834
0,22,13,-0.16111625228281834
0,25,6,-0.16121420814545456
0,21,12,-0.16130627504120654
0,20,12,-0.16130627504120654
0,16,3,-0.1614931259227641
0,23,15,-0.16164338051840238
0,48,27,-0.16167849847390042
0,48,28,-0.16167849847390042
0,48,29,-0.16167849847390042
0,48,26,-0.16167849847390042
0,49,27,-0.16167849847390042
0,48,30,-0.16167849847390042
0,49,28,-0.16167849847390042
0,49,29,-0.16167849847390042
0,49,30,-0.16167849847390042
0,33,14,-0.16231183802443844
0,34,14,-0.16231183802443844
0,21,13,-0.16234621549918085
0,23,16,-0.16239592753665216
0,24,16,-0.16239592753665216
0,22,16,-0.16239592753665216
0,22,15,-0.16239592753665216
0,98,20,-0.1628917470857537
0,47,25,-0.16305754055835703
0,47,29,-0.16305754055835703
0,47,28,-0.16305754055835703
0,47,27,-0.16305754055835703
0,47,26,-0.16305754055835703
0,31,14,-0.16333890890462235
0,30,14,-0.16333890890462235
0,32,14,-0.16342441003142996
0,20,13,-0.1636379548479575
0,21,14,-0.1636379548479575
0,21,15,-0.1636379548479575
0,48,10,-0.16409801152478587
0,45,26,-0.16442988317697818
0,45,27,-0.16442988317697818
0,46,25,-0.16442988317697818
0,45,28,-0.16442988317697818
0,46,26,-0.16442988317697818
0,46,27,-0.16442988317697818
0,46,28,-0.16442988317697818
0,45,25,-0.16442988317697818
0,20,15,-0.16489445298317754
0,20,14,-0.16489445298317754
0,66,14,-0.16502472689454317
0,78,16,-0.16547663045539265
0,44,25,-0.16579746033281195
0,44,26,-0.16579746033281195
0,44,27,-0.16579746033281195
0,19,14,-0.16621477735085713
0,19,12,-0.16621477735085713
0,19,13,-0.16621477735085713
0,34,13,-0.16862240465221856
0,18,12,-0.16867226384925998
0,19,10,-0.168867450033544
0,71,15,-0.16949413923275616
0,16,10,-0.16950385693339998
0,17,11,-0.16950385693339998
0,28,12,-0.16999787247258574
0,27,12,-0.16999787247258574
0,43,24,-0.17038408731502117
0,16,11,-0.1707450873731121
0,26,12,-0.1711330014935163
0,27,13,-0.1711330014935163
0,25,12,-0.1711330014935163
0,26,13,-0.1711330014935163
0,25,13,-0.1711330014935163
0,28,13,-0.1711330014935163
0,12,8,-0.17198644328026186
0,15,11,-0.17208288994295984
0,15,10,-0.17208288994295984
0,21,5,-0.17230837839466648
0,70,15,-0.17271827230839087
0,22,11,-0.17295705769881428
0,26,19,-0.17303111056078938
0,14,10,-0.17331105791939902
0,24,12,-0.17359651654905542
0,23,12,-0.17359651654905542
0,24,6,-0.17380006275387216
0,30,7,-0.17393633189347135
0,24,13,-0.17419628062656778
0,26,20,-0.17441644261883937
0,27,20,-0.17441644261883937
0,21,17,-0.17441644261883937
0,21,16,-0.17441644261883937
0,22,17,-0.17441644261883937
0,24,18,-0.17441644261883937
0,25,20,-0.17441644261883937
0,24,17,-0.17441644261883937
0,25,19,-0.17441644261883937
0,25,18,-0.17441644261883937
0,23,18,-0.17441644261883937
0,28,20,-0.17441644261883937
0,23,17,-0.17441644261883937
0,10,6,-0.17459721294283312
0,11,7,-0.1746329754242855
0,23,13,-0.17503008797748623
0,24,19,-0.17586544284710773
0,22,18,-0.17596352739383103
0,18,17,-0.17601974617971594
0,18,16,-0.17601974617971594
0,18,15,-0.17601974617971594
0,18,14,-0.17601974617971594
0,18,13,-0.17601974617971594
0,19,17,-0.17601974617971594
0,19,15,-0.17601974617971594
0,20,16,-0.17601974617971594
0,20,17,-0.17601974617971594
0,19,16,-0.17601974617971594
0,41,23,-0.1766169283824996
0,36,22,-0.17689575837738405
0,22,12,-0.17694552661181026
0,19,18,-0.17757311939960332
0,17,12,-0.17757311939960332
0,21,18,-0.17757311939960332
0,17,14,-0.17757311939960332
0,17,15,-0.17757311939960332
0,17,13,-0.17757311939960332
0,20,18,-0.17757311939960332
0,35,22,-0.1782528215439821
0,34,22,-0.1782528215439821
0,21,11,-0.17831828573381672
0,53,11,-0.1786484441527553
0,35,8,-0.17892781097285926
0,17,17,-0.17909622846513018
0,17,16,-0.17909622846513018
0,16,12,-0.17915834464393202
0,86,17,-0.17921089026907364
0,31,21,-0.1796319652130126
0,32,21,-0.1796319652130126
0,9,6,-0.1799487918205252
0,14,11,-0.17998203931877332
0,16,14,-0.18065765508938939
0,16,13,-0.18065765508938939
0,82,18,-0.1807791569779462
0,10,7,-0.18121313314719595
0,20,11,-0.18155818037252305
0,16,15,-0.1821850852715533
0,19,11,-0.18374794256218327
0,47,10,-0.1851336454342169
0,15,13,-0.18523506345808802
0,15,12,-0.18523506345808802
0,7,5,-0.18583842486406432
0,11,8,-0.18628899182836237
0,18,11,-0.18634585821775548
0,18,10,-0.18634585821775548
0,98,19,-0.18689509367376048
0,6,5,-0.18716987240138186
0,77,16,-0.18729039498020408
0,10,8,-0.18766020247604362
0,60,13,-0.18843416340623453
0,5,5,-0.18859614861339083
0,17,10,-0.18900715779410085
0,8,6,-0.19036874298600878
0,8,7,-0.19036874298600878
0,9,7,-0.19036874298600878
0,17,4,-0.1929062007918254
0,15,9,-0.19308148131935537
0,97,20,-0.19404310449279658
0,52,11,-0.19442298249155504
0,58,12,-0.19498756236589584
0,14,9,-0.19568584836911948
0,7,6,-0.19576137783087094
0,6,6,-0.19576137783087094
0,96,20,-0.19598715267964392
0,12,9,-0.19678284504426757
0,13,9,-0.19694924031618155
0,15,3,-0.19709444504340395
0,69,15,-0.2002259953974752
0,29,7,-0.20023727082066653
0,85,17,-0.20278843045617428
0,81,18,-0.20319186948738283
0,57,12,-0.20431602351385042
0,40,9,-0.20492364551983042
0,76,16,-0.2057900408033981
0,99,25,-0.20713915544913344
0,97,25,-0.21025010561478477
0,98,25,-0.21025010561478477
0,51,11,-0.21105860552970745
0,99,26,-0.211442509735567
0,80,18,-0.21259230530748574
0,64,14,-0.2126444245377375
0,65,14,-0.2126444245377375
0,75,16,-0.21288882043179885
0,39,9,-0.21407239700104222
0,97,26,-0.2158628309265646
0,98,26,-0.2158628309265646
0,93,24,-0.2158628309265646
0,94,24,-0.2158628309265646
0,46,10,-0.21620936136700955
0,99,21,-0.21632164500628856
0,96,25,-0.21751835718830093
0,96,19,-0.2186318287638514
0,11,2,-0.21884740633649713
0,92,24,-0.22050405878287144
0,90,18,-0.22073892898543068
0,91,18,-0.2207577968559816
0,97,19,-0.22102809186525008
0,97,21,-0.22189279171521495
0,98,21,-0.22189279171521495
0,56,12,-0.22218125957370824
0,34,8,-0.222203391271875
0,99,20,-0.22250791648453036
0,74,16,-0.2232543709848993
0,95,19,-0.22378201028152078
0,95,20,-0.22612412816662814
0,38,9,-0.2271571741741306
0,94,19,-0.2275168520681956
0,82,17,-0.22759506116200642
0,79,22,-0.2276059089859052
0,78,22,-0.2276059089859052
0,80,22,-0.2276059089859052
0,81,22,-0.2276059089859052
0,94,20,-0.23141030622650838
0,89,18,-0.2316513762323358
0,93,20,-0.23191998669357428
0,45,10,-0.23254232406153696
0,73,16,-0.23276573313509172
0,23,6,-0.2328249270750634
0,92,20,-0.2343560157939796
0,83,17,-0.2344716693883511
0,84,17,-0.2344716693883511
0,91,20,-0.2349346060675703
0,86,23,-0.2378582341847626
0,87,23,-0.2378582341847626
0,96,21,-0.23803232304848077
0,81,17,-0.2389382473774745
0,80,17,-0.2389382473774745
0,79,18,-0.23913475346724739
0,78,18,-0.23913475346724739
0,44,10,-0.2398871966391385
0,95,21,-0.24060810978021355
0,28,7,-0.24107407912256446
0,94,21,-0.24236308005805607
0,77,22,-0.24250489094004785
0,85,18,-0.2438033929219379
0,76,22,-0.24580740174170423
0,99,22,-0.24598002598729707
0,84,18,-0.24770223488794527
0,83,18,-0.2483100962032505
0,37,9,-0.24900803397451057
0,59,13,-0.24906055949561937
0,90,20,-0.24973205339247817
0,72,16,-0.2500652653852733
0,88,18,-0.25169352281716173
0,63,14,-0.25173204415785044
0,77,18,-0.2522723731986379
0,85,19,-0.25253970647750007
0,79,17,-0.2527825255952991
0,87,18,-0.25501922058170445
0,93,21,-0.2564099011615786
0,86,18,-0.2564693759084057
0,16,4,-0.2567793009312697
0,50,11,-0.2575877918815973
0,92,21,-0.2575982389702356
0,83,19,-0.25805072581476945
0,84,19,-0.25805072581476945
0,43,10,-0.2585160682044121
0,68,15,-0.2592284023843201
0,89,20,-0.25952822190368247
0,88,20,-0.260653557000291
0,91,21,-0.26069044938006564
0,20,5,-0.26126576435145915
0,93,19,-0.2625534997974769
0,42,15,-0.26272703948072107
0,35,13,-0.26314326212178246
0,36,13,-0.26314326212178246
0,71,16,-0.263267222706689
0,82,19,-0.26332874486013563
0,67,15,-0.26378246134928995
0,27,7,-0.2638260300488576
0,92,19,-0.26744608647081813
0,91,19,-0.2689171828328118
0,49,11,-0.2697785237607552
0,88,19,-0.26981675847809955
0,55,12,-0.27011245104962106
0,90,19,-0.27016548052101874
0,66,15,-0.2704920229409184
0,33,8,-0.2715751944971803
0,76,18,-0.27318818761716024
0,26,11,-0.27404585677159365
0,37,14,-0.2740942584935159
0,81,19,-0.27476312714606294
0,22,6,-0.27481531701311684
0,36,9,-0.27485438055578637
0,25,11,-0.2752042716149326
0,89,19,-0.27524559719974634
0,48,11,-0.2764467754383746
0,14,3,-0.27980325048651333
0,35,14,-0.2802019300058753
0,36,14,-0.2802019300058753
0,26,7,-0.2808486972656905
0,47,11,-0.2822939032181338
0,87,19,-0.2825940560777844
0,77,17,-0.28338480334459754
0,62,14,-0.2837604321202161
0,78,17,-0.2848478649007533
0,31,12,-0.28542352152788036
0,58,13,-0.28577231629360667
0,75,18,-0.2858087259633371
0,76,17,-0.2862207187924169
0,87,20,-0.28626104454424767
0,30,12,-0.2865382528156314
0,74,18,-0.2869791910121595
0,86,20,-0.2876633951003948
0,10,2,-0.29000541417923437
0,31,8,-0.2900055980168326
0,90,21,-0.2910809883120215
0,32,8,-0.29131757583862616
0,42,10,-0.29158793812408407
0,73,18,-0.29190754931887425
0,98,22,-0.2923371685329423
0,56,14,-0.29286551692096935
0,72,18,-0.29327277703757515
0,70,16,-0.2933734528652373
0,97,22,-0.29345533130844553
0,54,12,-0.2935629053006132
0,41,10,-0.295041972970464
0,57,13,-0.29579918485607076
0,61,15,-0.2970649874267795
0,40,10,-0.29771222309919076
0,60,15,-0.2980780701883845
0,19,5,-0.2991243499883584
0,80,19,-0.2993699414209575
0,59,15,-0.30362726650757843
0,55,14,-0.3037184061638741
0,54,14,-0.3076971035116982
0,86,19,-0.30822368778701537
0,35,9,-0.30892537985216567
0,85,20,-0.30937154398727096
0,58,15,-0.3094501469464012
0,61,14,-0.31137379341604704
0,99,23,-0.3123744442857257
0,65,15,-0.31279284875710006
0,46,11,-0.31302205705382274
0,64,15,-0.3137302860831687
0,98,23,-0.31377918594491283
0,53,12,-0.313988090670968
0,34,9,-0.3140916397870789
0,97,23,-0.3148945435032867
0,30,8,-0.3157090046856958
0,96,22,-0.31595990183542666
0,69,16,-0.31624852036527756
0,71,18,-0.31743443208936434
0,63,16,-0.3184715624056795
0,70,18,-0.31863122599027127
0,94,22,-0.3187676560993539
0,95,22,-0.3187676560993539
0,75,17,-0.3204215034498352
0,25,7,-0.32349859564476924
0,33,9,-0.32557414062864565
0,53,14,-0.3258722745879743
0,79,19,-0.3262691293498146
0,21,6,-0.3267295008974612
0,74,17,-0.32754821917488336
0,68,16,-0.32762944832372043
0,73,17,-0.3285275126637611
0,72,17,-0.3285275126637611
0,51,13,-0.33062145255394026
0,45,11,-0.3317537385411316
0,88,21,-0.3319183636891647
0,89,21,-0.3319183636891647
0,87,21,-0.3319183636891647
0,63,15,-0.3319613877645783
0,39,10,-0.3320200831115301
0,62,16,-0.3325537075283029
0,56,13,-0.33322541681747786
0,65,17,-0.3332615595043756
0,64,17,-0.3332615595043756
0,50,13,-0.33371901203642146
0,61,16,-0.33393691862655284
0,83,20,-0.3344468171084381
0,84,20,-0.3344468171084381
0,44,11,-0.33550344190195225
0,96,23,-0.33592765423849186
0,12,3,-0.3369990211444789
0,52,12,-0.33718930947135495
0,49,13,-0.3375364911484192
0,24,7,-0.3380484040710024
0,63,17,-0.33850151483170204
0,57,15,-0.33957932876390434
0,56,15,-0.3418646298932557
0,48,13,-0.34260666466666406
0,55,15,-0.3432992109851551
0,15,4,-0.3436111435444559
0,29,8,-0.34409926637134003
0,93,22,-0.34534825765887817
0,32,9,-0.3464177910641471
0,92,22,-0.3467925026166081
0,42,11,-0.34782631609485026
0,43,11,-0.3482526241563567
0,60,14,-0.34836453393897904
0,18,5,-0.34845828591675043
0,55,13,-0.34999967029523243
0,67,16,-0.35133061332778426
0,38,10,-0.3514345504966516
0,41,11,-0.35153190812367585
0,28,8,-0.35211758862867926
0,59,14,-0.3524395194024314
0,71,17,-0.354401939461147
0,37,10,-0.35561959674612414
0,13,3,-0.35605071465514887
0,62,15,-0.35795477950618027
0,70,17,-0.35839365690223757
0,47,13,-0.35932942881786184
0,46,13,-0.3603618012292911
0,86,21,-0.36054408774596414
0,69,17,-0.3611494539000723
0,78,19,-0.36163739482329077
0,77,19,-0.36163739482329077
0,85,21,-0.3616737169984172
0,62,17,-0.36247167290675697
0,99,24,-0.3628467444420669
0,69,18,-0.363814080222289
0,44,13,-0.36438806328710877
0,45,13,-0.36438806328710877
0,51,12,-0.36461433983185504
0,84,21,-0.3647549082996386
0,68,18,-0.3652582059137017
0,43,13,-0.36570853724597263
0,83,21,-0.36581820224738576
0,60,16,-0.36609172561714975
0,98,24,-0.3669699418385722
0,82,20,-0.3673051622756326
0,66,18,-0.36784996836698364
0,67,18,-0.36784996836698364
0,81,20,-0.3683172367441776
0,95,23,-0.36956127440577724
0,58,14,-0.37024763537857214
0,97,24,-0.3712715372279852
0,66,16,-0.3721335417560045
0,42,13,-0.3727395923224844
0,93,23,-0.3734667869537334
0,64,16,-0.3734833049796063
0,65,16,-0.3734833049796063
0,94,23,-0.3739044747134904
0,23,7,-0.3748431696689318
0,82,21,-0.3749144322862212
0,40,11,-0.37519938693059357
0,79,20,-0.37619750472770924
0,80,20,-0.37619750472770924
0,39,11,-0.37636504721361863
0,81,21,-0.3773562120114454
0,78,20,-0.3777413954385981
0,77,20,-0.3777413954385981
0,65,18,-0.37797556576465424
0,96,24,-0.37853415293986603
0,90,22,-0.3786562596070778
0,88,22,-0.3786562596070778
0,89,22,-0.3786562596070778
0,91,22,-0.3786562596070778
0,76,19,-0.37890334532539377
0,74,19,-0.37890334532539377
0,76,20,-0.37890334532539377
0,75,19,-0.37890334532539377
0,80,21,-0.37890334532539377
0,75,20,-0.37890334532539377
0,78,21,-0.37890334532539377
0,79,21,-0.37890334532539377
0,57,14,-0.3792173093672126
0,31,9,-0.37926121528395573
0,91,23,-0.3793034757322149
0,87,22,-0.3798824769707069
0,74,20,-0.38005902093629507
0,68,17,-0.3803348137239547
0,95,24,-0.38107523631778933
0,86,22,-0.3818779569825106
0,92,23,-0.3821358945241499
0,67,17,-0.38295160247406335
0,85,22,-0.3829636307871726
0,73,19,-0.38390887170691335
0,73,20,-0.38390887170691335
0,72,20,-0.38390887170691335
0,72,19,-0.38390887170691335
0,54,15,-0.38418537255016355
0,50,12,-0.38536665345173304
0,54,13,-0.38585515740402504
0,27,8,-0.38607784973763387
0,71,19,-0.3866992303030716
0,70,19,-0.38786070740252143
0,52,14,-0.3880909400298106
0,53,15,-0.38811679791474835
0,83,22,-0.3887459385778784
0,84,22,-0.3887459385778784
0,36,10,-0.3891964201229829
0,69,19,-0.3893224797535834
0,68,19,-0.3893224797535834
0,51,14,-0.3900514792544975
0,90,23,-0.3903931466237136
0,59,16,-0.3906143038467398
0,41,13,-0.39169275516848534
0,20,6,-0.3917765200803784
